"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"	"V18"	"V19"	"V20"	"V21"	"V22"	"V23"	"V24"	"V25"	"V26"	"V27"	"V28"	"V29"	"V30"	"V31"	"V32"	"V33"	"V34"	"V35"	"V36"	"V37"	"V38"	"V39"	"V40"	"V41"	"V42"	"V43"	"V44"	"V45"	"V46"	"V47"	"V48"	"V49"	"V50"	"V51"	"V52"	"V53"	"V54"	"V55"	"V56"	"V57"	"V58"	"V59"	"V60"	"V61"	"V62"	"V63"	"V64"	"V65"
"1156"	-5.79520805326716	0.367820452384427	-2.57749072957657	-1.4166382708931	-1.48858113655855	-3.35220134520418	-2.55800488363729	-2.45625213335673	-2.31222210979674	-1.2270938095023	-3.51063732491606	-1.30798312116841	-6.39552046241116	-0.227033392039209	-3.4326302674423	-0.667257774225202	-2.50959094594421	-1.01959733303471	-2.23654058604083	-0.652966763212723	-0.905484037651313	-1.02394730924811	-0.841606065494712	-1.66070764337535	-2.62842872306468	-1.49488798780406	-5.11431055028369	-1.54841340490497	-2.64587535274493	-2.41999607930135	-3.13036331356542	-1.3587929202327	-0.920991058008518	-1.01519927640298	-3.19220155544502	-4.60252489270702	-5.00138329342042	-1.52854631578415	-0.772203233415706	-1.54082797329972	-1.58234986584317	-3.48401813443984	-7.82879120338861	-1.80391101298024	-1.72862643240349	-0.698624100142397	-1.96925700033463	-5.79219569466731	-1.48807461059552	-1.17965177495741	-1.83787808300812	-2.08205455722134	-0.554341947363196	-0.638341453835456	-4.61678732501962	-1.1106790442533	-1.23636620341994	-1.61473656805883	-0.807558649217038	-0.953348034138011	-1.55973517868999	-0.979710282840619	-1.85670912217346	-2.61623620320889	-2.66836602500108
"1157"	-4.39308369707487	-0.314426424215417	-1.08405155177295	-0.811677053474159	-1.99333874147677	-4.0434530265094	-2.87303626633969	-2.16470873683948	-2.08694245198863	-1.55051636585136	-2.50142187804575	-0.846169495520483	-4.8828997709294	-1.29288525364718	-2.88048656551895	-1.21688773044585	-2.10619154455075	-1.64226289607091	-1.74460979337569	-2.3763176079783	-1.50352147616759	-1.32838717200586	-1.77506285852712	-1.05115443460227	-2.62029507024392	-1.07342998215604	-3.2475011157351	-2.66151464961238	-2.07793418944686	-3.74775136110931	-2.82555677273692	-1.52452574531471	-0.907730352136301	-1.05450981701518	-4.33188439433028	-3.61691617870418	-3.77708037525663	-1.12901156286618	-0.901201358375851	-4.30173707289488	-1.37268481616585	-1.68458448699882	-7.89624791413121	-5.18759932683831	-1.32653318218373	-0.695267333023456	-1.0247152302246	-1.49338070186875	-3.04478326127517	-1.46808404541923	-1.41364062535685	-1.12357312858506	-0.236765408114849	0.105651967592692	-6.47554677347711	-0.997468820986673	-2.12318614765106	-1.30909301182321	-1.41370195770347	-0.670588874561807	-1.52012648308587	-0.639825959997673	-1.32150496249293	-3.7131090760427	-1.08466487372044
"1158"	-5.61603613235588	-0.343823003228977	-1.93383274026845	-0.732132586012804	-1.72820166008598	-2.87046944952138	-3.11636753834328	-2.07898530448952	-2.06788714938538	-0.927481532087665	-1.77775104722261	-1.10296582170743	-3.28975205870489	-1.56633001255686	-2.03657065863203	-0.610342916475862	-3.26590733817954	-1.74829506768015	-1.27367952498251	-1.44012345100588	-1.36947151938319	-1.24376199538311	-1.45657365726371	-0.859707400377909	-2.36304349768979	-0.9595022332019	-4.38558188207827	-3.47458629932316	-2.35708550082858	-2.54159087882943	-3.93539982263097	-1.39007866626064	-0.86569853104885	-1.83550181326695	-5.59633479512875	-5.30585143342563	-4.13758594656338	-1.18574111234754	-0.931189213371223	-1.71683836956055	-1.9900496850136	-3.45907842731605	-8.23364093239134	-4.35001160323351	-2.05970291518369	-1.66021379863196	-1.03375577743302	-1.88646106307597	-5.34876499986594	-3.61670367201228	-0.962875208371609	-0.471988413513648	-0.258863472697321	-0.350278423371971	-3.23215507404534	-1.72920487207293	-1.71864185975074	-0.309524815112934	-1.2130163600118	-1.00045786388176	-2.92633912043742	-1.9812696490989	-1.83044470322818	-3.15164745102227	0.201723065588231
"1159"	-4.15160033815691	-0.550857783723605	-1.57755369555439	-1.2439741883149	-1.93707537516734	-3.23252031996589	-1.18572365891038	-3.18470063363129	-2.1896418284921	-0.629345982851215	-4.70535847048654	-1.05146457783171	-5.52667868834951	-1.23308025297201	-2.20351510436452	-1.35914916971986	-3.130123053865	-2.67820969678386	-2.54910106247015	-1.49172959667484	-1.31500968864448	-1.56832949711865	-1.61510174090354	-1.2536212548918	-2.03057711970039	-1.17188292988061	-4.21151996491285	-1.53706451913892	-2.68116352280385	-1.73878947545611	-1.2722438518209	-1.52380045064799	-0.733553041836601	-1.6768650499611	-4.66771089156915	-8.40553093699478	-7.27994135225291	-1.58008275078973	-0.500828385307996	-2.19092384052381	-1.91095115738625	-5.39266505981609	-10.3457310669502	-3.2385690964266	-3.34943180374133	-1.1941901203161	-0.795689563970956	-3.97004955895181	-2.96282153704298	-2.50529060618008	-1.77473572656965	-1.0843965602699	-0.0191559728121661	0.0941164579573165	-4.13634575794896	-1.01453165125553	-0.671356147602161	-1.16484516021376	-0.914193553549034	-1.32658149364391	-1.00296730979492	-0.435344586672181	-1.76120323085184	-2.21105515606867	-2.99035077493437
"1160"	-4.9912797241369	-0.0836299071103536	-1.67387891347199	-1.19376094399467	-2.73872453255786	-3.52600945439779	-1.99060504160992	-2.30655826154108	-1.76274164282101	-1.97374140161506	-5.43201671570673	-0.591943217112291	-4.72391527736494	-1.23016809666303	-3.37032923709457	-1.57974293788389	-2.86195620737671	-2.7584457657614	-1.5724976949658	-1.00833394880933	-1.10947631441285	-1.09021962599154	-1.60158735679576	-1.15436042079325	-2.17606553396833	-0.862767032895011	-4.72950806662431	-1.86371272204823	-2.71758103847667	-1.70677362236957	-2.58446647302737	-1.33137786518568	-0.890694371617237	-1.26331813806268	-4.50388051922879	-3.33243969937691	-4.60445889068178	-1.18601676856687	-0.791732575032332	-2.63371352290418	-1.49702355313647	-7.09845597477674	-8.48900684946592	-4.13486833360773	-1.2667631489539	-1.08767948103231	-1.14470106740677	-2.88443079354614	-4.39734042699898	-1.72784600982394	-0.971736337599501	-1.0823454806215	-0.974422743512048	-0.0617406161034372	-5.82823421318044	-0.869697040366181	-1.53046234323072	-1.41178075576827	-1.69651222650225	-1.02713036191544	-1.8053645109823	-0.637888301685441	-0.997847274701244	-3.90361451314045	-2.82781431157332
"1161"	-4.13228958004545	0.148173241297094	-3.10189654571797	-1.3327013314939	-1.16161131865473	-2.82292699954778	-3.1228856315372	-1.54333375645714	-2.1119191600846	-2.476169766358	-5.52266649147506	-0.161582960712973	-5.91674251351324	-0.983761110472589	-2.73090531846321	-1.47452896970805	-2.50682301622792	-2.35512392093441	-1.52787063289507	-1.75494205018385	-1.07688294532764	-1.78957676573411	-2.01021841272307	-1.72802986669577	-1.76044873996413	-1.49728693827953	-2.82529724012844	-2.14820499966348	-1.9405273242144	-2.75474572739892	-2.70894822876802	-0.896156475864699	-0.974111787264316	-0.861452066917326	-4.97363237584707	-3.31861711178796	-4.11713698705267	-1.59046898783368	-1.45268487181266	-1.05930621295286	-2.12239661722479	-3.53962911731064	-9.22642966176705	-3.14295332579418	-1.58273959426797	-1.19690376235999	-1.19085373724637	-2.01994845572403	-1.82450215951132	-2.61742054043913	-1.81302469231895	-0.57112730042115	-1.22164777183207	-0.157895033221724	-2.52471812780613	-0.922237797194237	-1.0068048206825	-0.717898388216372	-2.13410595745273	-1.58178243233116	-2.69543341443091	-1.91440518318079	-1.28087336569312	-3.10530515222758	-1.1469666895055
"1162"	-5.74864020613254	0.490182287370569	-3.88561940361711	-1.07439424865912	-1.8626862440371	-2.19248217160902	-1.68833355009758	-1.66880384240463	-2.07438270643587	-1.76371665968589	-2.32841074057069	-0.744635064307623	-3.02482397133534	-0.90691800929589	-2.7261127810149	-1.27489622168783	-2.63344245147275	-0.968493358661412	-1.3534410968151	-0.784319057512387	-1.00463338541483	-0.917962590070654	-1.61559196298664	-1.15668741249879	-1.60314746904842	-1.09819730267142	-1.86701449799487	-1.29987279808848	-2.0165818451297	-2.05771500908132	-1.95262642715083	-1.53355933043888	-0.886768975038238	-1.74597431571738	-2.66373119208186	-5.17713114655568	-6.28076808140898	-1.04506544895332	-0.957640391300716	-1.66853788277214	-1.20685688655226	-3.98135666302613	-6.64669032891246	-3.40957007500974	-2.39298549373309	-0.571036660940845	-1.03287152079518	-5.67291363034633	-2.50916402564571	-3.32195255161799	-0.600105742046876	-0.790081129409173	-0.460875261108346	-0.0524457011568989	-2.69558602064698	-0.698256050525439	-1.1003901063915	-1.7836429610808	-1.64761755641639	-1.42648947495254	-2.86800529886763	-0.212899042060673	-1.04788851736004	-3.22657930742072	-0.123897347098738
"1163"	-2.64462282255543	0.504813835566173	-3.14098543084047	-0.816719692102109	-1.31971156511585	-2.14794983018527	-2.50093635863431	-4.65857016044615	-2.42594004610047	-1.30047717751372	-3.23558088527763	-1.19087543891816	-2.23905716481918	-1.21136991215592	-5.58990576662198	-0.839470463902608	-2.75452143068775	-0.570983482773094	-2.00141909122608	-0.699491974128705	-1.13519138365812	-0.950803413020679	-1.35827802248784	-1.70647146379676	-1.78632276697499	-1.24413889661831	-6.89913803328284	-1.03719006748119	-1.17024402446602	-3.16100873442015	-2.57517728383726	-1.15422373373282	-0.708978183457979	-0.97751664215145	-5.53716621070661	-4.71267823028363	-5.9281828752317	-1.16950975332205	-0.403830370752044	-2.76198265498557	-1.43957492962331	-3.09577932682842	-6.8944095707138	-2.76291636938308	-1.79851872353682	-1.17231330288793	-0.988660993922187	-8.89886477822618	-2.56325804491472	-3.71478280170919	-0.556564890503409	-1.06935384080252	-1.20200524312918	-0.0217696939860791	-3.53067975680244	-0.593234265407431	-0.473147024100035	-0.340737072045074	-0.990719709159818	-0.875639207569405	-3.82060718078993	-2.00393912531339	-1.22038492059531	-2.44382877900592	0.476840385392493
"1164"	-6.98633110756186	0.168268822024785	-2.31741245232041	-1.19540186829984	-1.43121519452325	-4.04456063749759	-4.08996788652499	-1.85390136555497	-1.90231494540736	-1.83072267642674	-7.90357168812675	-0.876706236206477	-6.62389842429072	-0.542466531508557	-6.54408935498373	-0.819241163400072	-2.95273694568645	-1.96520076085775	-1.60420515396753	-1.64913157839722	-0.74818087296553	-1.26732833137171	-1.56922532653383	-1.35363663680667	-2.86151470611576	-0.984167534158312	-2.32860980019729	-1.934292195179	-2.4597160087924	-2.57815252821844	-2.36952206225058	-0.411773149659486	-1.52166467303789	-1.28444642486603	-5.98542718119261	-5.01201948840554	-6.08070182543541	-1.25727856065101	-1.18698038833776	-2.45114751455064	-1.95294850040845	-5.85880465467863	-9.07303554102876	-9.94646951014816	-2.76828091310191	-0.312889216895964	-0.839000529402062	-4.8457708198888	-3.1912030170557	-0.941348901814441	-1.22708236778068	-1.06947062930062	-1.45150539904138	-0.442415328284788	-6.96626110188465	-1.00834873705607	-1.27104501780292	-1.37213145615519	-1.43551358671471	-0.731532022993613	-2.84434312410833	-0.589030058455214	-0.871776192310326	-3.31095623649669	-0.86938875794249
"1165"	-1.34762567056775	-0.100330983040007	-1.10502675356479	-1.32640810190936	-1.65358832095524	-2.65007954543226	-2.6975270323989	-1.97308759281293	-2.63088054087293	-0.490025664462694	-6.05573735855647	-0.750827087784334	-5.0741466329559	-1.04173229969496	-4.66254762520582	-1.93439905983218	-2.29856604999199	-1.45348605620957	-1.02218771433659	-1.36596250759817	-0.582181325282703	-1.2556963114536	-2.16109122965213	-1.52460061438424	-2.23146590786285	-1.21753741874138	-4.52092342664414	-1.45315159055457	-2.37443794383559	-1.9499410853899	-2.89304960914094	-1.61655706084362	-1.14977681971462	-1.68976454446171	-3.59822608994934	-4.63941925937877	-4.80195181161768	-1.39688641655657	-0.889107335829886	-3.1330827556339	-1.68771653110855	-3.82770818123051	-8.8766888858862	-1.95927626385187	-2.64476187355253	-1.39557371565286	-3.12599787525605	-1.64942725938394	-3.03556319322155	-1.89032661453423	-1.43845515013971	-1.10763131882812	-0.677813323472434	-0.177495254975113	-5.03340663019114	-0.853087653576279	-1.94408237342203	-1.45871658362128	-2.12232973733732	-1.49043184141068	-2.95797915837029	-1.58657287089108	-2.12272668689956	-3.15556130234246	-3.25965783948526
"1166"	-3.55404168597802	-0.251239772797435	-2.51266796362797	-1.01288121725763	-1.87617831801643	-4.3470794476697	-2.73154380040841	-2.72992750293066	-2.0610424571807	-2.18317403762108	-4.91761290075394	-0.760410669396205	-5.50526833284732	-0.980961055860702	-2.27934527233965	-0.555914008677507	-2.26353718664277	-1.28969147743082	-1.27895356840999	-1.57737918015587	-1.53207827085472	-1.19840201475704	-2.61023434699819	-0.655254494791752	-2.66359190510134	-1.06116029646753	-5.49073669261182	-2.2069895559564	-0.980494290630624	-4.20526352955121	-2.8567264959554	-1.00144177713334	-0.53318135744475	-1.50470355163576	-4.19718011727335	-2.98172506050163	-6.24953631749204	-1.55343546021033	-1.18624169801373	-5.03574881728215	-1.34204946145383	-6.23832348229024	-8.48328889530381	-4.33499067887068	-1.70527125266701	-1.54142059949111	-1.42899164685348	-4.40998121557081	-4.00733271119796	-3.2831550178321	-1.32226200017517	-1.16273960608552	-0.817875910168536	-0.296749945418508	-4.5866459167409	-0.998622370241976	-1.58698244356037	-0.93631766019538	-1.08213924374785	-2.13368382155875	-1.39657971796386	-1.45553059358309	-1.14268018481394	-3.97135652223549	-2.20074701312412
"1167"	-2.58517133027425	-0.548314650452425	-2.0419559548589	-1.31236667091604	-1.42899983323999	-4.01247490394237	-2.13037616635226	-2.34833146664162	-2.37355544710293	-1.55947620122756	-4.52429785373762	-0.685177315381946	-5.68302534188055	-1.18157752110863	-2.30702732477458	-1.75534875349119	-2.37339185112412	-1.01188139242693	-1.65981616536735	-0.951712405040315	-1.34892516665831	-1.18469857148685	-2.17908549105143	-0.675695620609004	-2.50028235780781	-1.04425691757071	-6.33202737832614	-1.9711548109437	-2.31805943744582	-1.09381654418571	-2.77387567560106	-0.831071403361301	-0.9661088154203	-2.03342067533992	-7.78343250302167	-4.95006686216945	-5.75536831061081	-1.40839579505235	-0.642032550036467	-2.81258061044135	-1.63689065967274	-3.44972873909834	-7.74300126178552	-2.44586828301088	-3.63652301352108	-1.13728619074451	-1.59447652327416	-2.69854319933417	-2.64614319463469	-1.77396791107279	-0.908224602196473	-0.771603844798918	-1.09036430097756	-0.340115102141172	-3.30625080494082	-0.684131245469893	-1.16941901374625	-1.72046071741741	-0.771292361117648	-0.808342891627933	-2.51191015101129	-1.97801021082709	-0.8477913721287	-2.18843462021203	-2.33262315203774
"1168"	-2.50977721544832	-0.186489371510984	-2.35514344230494	-0.989208236731184	-2.68054539199688	-4.89515708520015	-2.54054403960707	-1.56256252393015	-1.26568735093714	-1.22443423784449	-2.35876273386288	-0.577390164618564	-2.53863651064626	-1.10668889902519	-3.49575316343908	-0.628021802292373	-2.53309689682442	-2.62842982825346	-1.28089671558199	-0.907016507949965	-1.4131631969426	-0.740908253562433	-1.70452782235631	-1.3503310815773	-2.47102370262251	-1.42479242219232	-2.26149311980723	-3.54554473892107	-2.97198234205598	-1.42926735617373	-1.99641216208518	-0.0313750658474584	-0.859327850293562	-1.87473109871746	-3.45931006734408	-3.94899827212865	-6.82708302873639	-1.48248423453877	-0.638216635418127	-0.769478052561072	-1.58510562703668	-3.06334893295345	-8.48094440928361	-3.75092179444784	-1.21516838523933	-0.738790731128302	-1.30670043097856	-1.61660178063684	-3.28392854879275	-0.263199373399969	-1.11100759595936	-0.74938880140494	-0.505906160020824	0.0827982276593312	-3.20474430167828	-0.703992448599859	-1.55753889479935	0.00222582069579311	-1.83544178145497	-2.42576389291674	-1.97444317069493	0.250072006310474	-1.33043299252153	-2.96230201426034	-4.59894431818141
"1169"	-3.47332834119448	0.315226958113373	-1.90298271862089	-0.585701714740731	-2.53074453693216	-3.36660079468472	-2.2255086146889	-2.76212526406622	-1.93762097055175	-1.13674769391245	-5.16805787944789	-1.08451683026237	-1.97754206966077	-1.17697819713596	-2.36794888508085	-1.30656576185253	-2.31533610997659	-1.03770801245448	-2.25910459187766	-1.21558614260917	-0.789171840914123	-1.33814402053118	-1.78781997986509	-1.07360574255792	-1.98862010829808	-1.16552510248294	-3.27673912830525	-0.332550144481286	-1.92735789454441	-3.77419206071763	-2.53922989851232	-1.10104765885064	-0.961761242454341	-1.1399755201717	-3.54678298380487	-4.51706007073988	-3.82830232640418	-1.26290016397987	-0.55234678442141	-2.032296228641	-1.32264442619008	-3.24575868685617	-6.61043424950189	-4.09311664793315	-2.33029773440045	-0.345299965412828	-0.193981444914727	-3.77241135077905	-2.70901266807214	-2.60200748832051	-1.38908767429317	-0.859389229987126	-0.350499676992119	-0.187148692926579	-3.19489218725654	-1.50279274822499	-1.00508056062278	-2.47067049342904	-1.68725739461907	-0.984540010292339	-2.30026109985736	-0.993629298860614	-1.44233646966722	-2.32121614393803	-2.14616357373679
"1170"	-4.217860402303	-0.578797903939573	-2.51467395751051	-0.79688239220589	-1.38003901262847	-2.58161432513409	-2.82313768118063	-2.69185340286994	-1.88565479915431	-0.540424006499453	-2.43282703369793	-1.07932187872024	-4.63474613862725	-1.13377819999161	-12.2584587784102	-1.46081005484287	-2.81141274361903	-1.22735299362039	-1.85195774288132	-1.80487727745331	-0.738110609457517	-0.90591102605544	-1.89983994679177	-1.42127617296561	-2.03203725373752	-0.873202095978948	-1.40629642222445	-0.0854996678879403	-3.22445323424263	-1.48263609998272	-4.19012236922675	-1.19337439180309	-0.676119676301049	-1.81032569562017	-5.48114425935176	-4.33502573152394	-4.14979783792938	-1.15121711453776	-0.743335176416542	-0.886725635816371	-1.3527347263693	-6.34742188597974	-7.95387543996553	-2.98429389530486	-1.52012542978241	-0.635468767344618	-1.62271833133037	-2.44235227089839	-3.79720686995553	-2.77325927729043	-1.42316338451342	-0.743724909101971	-0.0597564809610827	-0.244483638732	-6.71199617888885	-1.01599050087182	-1.55621369468577	-2.11855434192709	-1.59110856418124	-1.35981434558552	-1.23520171501397	-1.67570584269207	-1.05157506527286	-5.05601191106151	-1.4925944243582
"1171"	-2.32916894078895	-0.232721472760613	-1.99537148408642	-1.03643440892718	-1.2992222473075	-6.92112630628249	-2.16717456071215	-3.78270235276147	-2.44655123389702	-1.73912707709911	-4.26513386510333	-1.00642507725726	-4.45537170871625	-0.475083267858009	-1.75887601866103	-0.546728513138089	-2.26547819308364	-0.880135009419126	-1.95188017065536	-1.39076411790447	-0.954349851165366	-1.44854177654041	-2.12417096687015	-2.07818259616619	-1.95662308727273	-1.46137176771145	-5.70817520812976	-1.31547132031651	-2.15075438292443	-3.28937816835212	-2.79402006298616	-1.16724895414922	-1.10027248371876	-0.934238825650482	-4.39100114373795	-5.28653543856983	-4.13403203708023	-0.988282394362674	0.117336525478883	-0.933179055479037	-1.02892382567364	-3.89712394875284	-5.96333919668314	-1.89339712504216	-1.54768901015795	-0.626224186321229	-0.595745200353569	-3.29131784253071	-2.82662755033673	-1.56274819935839	-1.48214035269952	-1.25830955077327	-0.343415458703594	-0.525729828785605	-4.03731004309996	-0.402806162794595	-1.61076364748168	0.0864343736228893	-1.3547097427376	-2.10229301211614	-2.61848768649124	-0.902558777382175	-1.13342810350215	-4.8058044158406	-2.35830051759219
"1172"	-1.41445878643533	-0.727055861275202	-1.62634944437357	-1.41979474522788	-1.83318289467592	-3.63544763172409	-3.16289110830523	-3.20475810857611	-2.47219953730609	-1.56686484406135	-2.87629539988868	-1.47045227047816	-3.76301596094408	-0.769919105153778	-0.846207522431782	-0.723853088315978	-2.49779738118637	-1.95970030343343	-1.86001233051381	-2.06277787794519	-1.48688921577106	-1.23828028768398	-1.68643251562294	-0.805049853544451	-1.76782077406877	-1.11102519848248	-3.91682580803149	-1.49175272807913	-1.79083993008467	-2.39895389534202	-2.47989114257781	-0.724004853405353	-0.748190574946816	-1.60812435823723	-3.71388279057414	-4.08764563996381	-2.74159278518343	-1.2541929043012	-0.930184620012646	-1.0837081007468	-1.51804255039328	-4.57167447915112	-9.03438837082228	-1.03268385767479	-1.26085838684076	-1.68818932102212	-2.66222549919866	-6.20874887415403	-2.24954156449178	-1.74173908061557	-1.6385615360658	-1.1529377158521	-1.1891581117172	-0.520110692153587	-4.21252220284105	-1.60748943967917	-0.345606190375662	-1.25121982674499	-0.930403321093573	-0.972325273211286	-2.22287848492652	-0.792556422135079	-1.5609211694169	-3.37770697066117	-0.70033837036646
"1173"	-5.6451107972506	-0.292386751048326	-2.28714510448983	-0.831066621897414	-3.03426853566693	-4.89464482553524	-2.91790492293185	-2.17130867788335	-2.59639854625707	-1.91592606392929	-2.99774222495858	-0.963726194767538	-5.5013398130853	-1.99433552540391	-6.08850662880313	-1.60611275134086	-2.00219978305347	-1.08498144699244	-2.64568578283564	-0.958139667516552	-1.35683169139664	-1.41078821896707	-1.65185927313493	-1.15449936431573	-2.36290176201642	-1.23627553895364	-5.00138770683895	-1.21536591874503	-1.18278179091644	-2.08651981529571	-2.97551954335386	-1.53261763299884	-0.776436454427696	-1.06133441757077	-6.97877573367458	-2.36485812975016	-4.30075516495912	-0.898108437895787	-0.533694341684447	-1.27718102387948	-1.33296461483354	-6.09337470578104	-7.5838425495199	-6.49020297481078	-2.36041951556533	-1.28502980647931	-1.36159425996756	-2.9598204869105	-3.95594359323646	-3.98822367176972	-1.25806906483919	-1.96921309654396	-0.883120597312236	-0.209500598982896	-3.61337614704177	-0.920157661424257	-0.435715691875441	-0.939040149852262	-1.03207693234316	-1.77724590155992	-2.32719457693498	-1.14816725722012	-1.8183921966546	-5.09039788767143	-4.395310960561
"1174"	-6.19013297410127	-0.309394710667456	-1.31402872107921	-1.09880533762899	-1.60487106119725	-2.56328881723028	-2.76983108462289	-1.38819522450896	-2.43313260374261	-1.77770931988754	-3.26219314832273	-1.25956284627146	-2.94708783058261	-0.662360578826987	-4.06013278623728	-1.36998807917743	-1.76909091104413	-1.84194461391286	-2.59649194263031	-1.12491683422044	-1.11208345054561	-0.885575695194882	-1.86814585734726	-1.03489711889953	-1.87564734818282	-1.27439490034517	-5.48336105389548	-1.60809944302705	-0.844120914537354	-2.63146630157178	-2.44213074998986	-1.07042506084846	-1.0049935181433	-1.73092700037457	-2.67670873041499	-5.50534657828648	-3.39790223890936	-1.35903404728216	-1.30242042427846	-1.55094577789373	-1.61609962546736	-6.20854513595232	-8.13591959745227	-4.46160309729402	-1.21951788698868	-0.57511083792438	-0.746342779804752	-2.97879858021009	-5.32666984326039	-0.931547884176515	-0.867649949654742	-1.66882653568396	-0.657372644261293	-0.00194504622122705	-4.0079706083959	-0.682059980899225	-1.25082968377429	-0.504733763452646	-1.08930018145189	-0.858072002775649	-1.74374469173667	-0.993078175770987	-0.983179283070411	-5.75910529085304	-0.969511606850909
"1175"	-1.60761638652589	0.609799787574483	-1.93026514820942	-0.792494204726964	-2.26085821716282	-4.54736953884491	-2.16800459801595	-4.00691166972782	-1.21291512197865	-2.03802710150924	-3.24044801160847	-0.536721611198727	-3.35364801227248	-0.96056326905382	-4.85464429991408	-1.38270962650233	-2.22587539053702	-1.28006881790206	-2.29194385839013	-2.09393356320446	-0.823403268563351	-0.724404760661504	-1.8663495422676	-1.62960746757381	-1.65248915986839	-0.852520761573882	-3.14221638681185	-1.99368049618415	-1.93462406054894	-4.26629379660056	-1.62429815294574	-1.145270231354	-1.00909801731699	-1.37125531862177	-3.00411547831947	-3.47082888985345	-9.77869120142011	-1.08537887046242	-0.191243007120874	-2.52893144653339	-1.41555834947955	-3.31074205490137	-7.62197991451115	-3.63991261666409	-2.34405559518608	-2.03323225408556	-1.20802973657102	-2.458290265422	-3.68480594159608	-4.72369280975678	-0.815965362338486	-0.713877225012986	-0.832902363327745	-0.359138977366334	-3.79192104291505	-0.844661118823662	-2.08630509450457	-1.00632259357562	-0.558070869583544	-0.912189414274134	-4.37027658426341	-0.0359124309134976	-1.17877094861445	-3.95245280783452	-6.94195042473299
"1176"	-3.19300005951403	-0.469275642553399	-1.66236267114596	-0.809151222873514	-1.04936210071431	-4.0604269424747	-2.48237561498877	-1.55616379135518	-2.76824645322198	-1.04012449476393	-5.31512916542818	-0.759579299778567	-6.81978369869303	-0.950757882196887	-1.36469807347761	-1.31129368578243	-2.40769454836857	-1.5643379243627	-2.13040664528474	-0.441239630866511	-1.25044977780607	-0.818615605607769	-1.8681404626707	-1.43996711240467	-3.37246351412753	-1.44484034616769	-5.52060358288874	-1.30030337811027	-1.7976462855637	-2.29559425219964	-5.01040083301681	-1.65287845944426	-0.890929601729845	-0.783557164560258	-3.45708995364628	-3.6634999922343	-5.457908135577	-1.33785697086477	-0.856375346155947	-1.92474625457705	-1.89025863900676	-5.34563384910886	-8.88290502079504	-3.83176935019478	-0.819785441423921	-1.15146292906899	-1.03082578036901	-1.79412374485635	-2.67830126614404	-1.4516765058032	-1.28499077136249	-0.794687260273073	-0.861649305972089	-0.195405070303091	-5.38400599104859	-0.860246295495693	-1.40594114336405	-0.512674756627907	-2.13832605184059	-1.14873042738696	-1.23913005472214	-1.07177782576171	-0.884544616892692	-2.78027752316593	-2.07666682166773
"1177"	-2.13964037275254	-0.471827377174111	-1.91521930722382	-1.04223801511378	-1.46991028789011	-4.26242995356337	-2.45929273909199	-1.69288855362868	-2.18774108989483	-1.07530239364436	-4.51735164069762	-0.241663114142999	-2.51722383766569	-1.99858135030473	-1.82149883269432	-1.1509834264796	-2.70539863036722	-1.6792871745385	-2.06686271759158	-1.39881410411278	-0.953908452177409	-1.07765673719266	-1.78563820506062	-0.725845037665414	-2.66312843902761	-0.737443515050921	-4.40824226418469	-0.203126757133388	-1.15999133304476	-0.841819806429708	-2.8604905761789	-1.16560797165333	-0.880640730914986	-1.08857474439404	-3.7898875228269	-3.16884184007211	-4.0796403634236	-1.57118561821561	-0.244814715882014	-1.35681807100978	-1.69343791388144	-4.09930243901825	-7.84316173057073	-3.22004321705845	-1.44149845785369	-1.71543982002876	-1.20212997616943	-2.70835632317095	-2.74811770909892	-1.14145027579581	-1.62939696607659	-2.32002788058794	-0.537751895086786	-0.517389836459616	-3.01635469894111	-1.10667678939614	-1.05719062972792	-2.7682694988936	-1.32780493219134	-0.734843306702343	-2.03116893281229	-0.827275638259892	-1.15097521290525	-2.0606938463194	-0.107238103021219
"1178"	-2.36556436489399	0.288223795324659	-0.795311482389524	-0.443797584135019	-1.41781726437559	-3.0942827044801	-1.81504822647228	-1.69144695113809	-3.04075465485448	-1.59726526767	-6.41199055888221	-1.04298343500111	-3.1528899654933	-1.15706560258528	-3.30438351353378	-1.45367697511616	-2.98724779760464	-1.42360747029141	-1.51362444301174	-0.782577997201488	-1.34550447463255	-1.37004313587491	-1.81409353158323	-1.61692697096686	-1.84353173867496	-1.40326883372885	-4.35284399013884	-1.17423341117354	-2.07571244726894	-1.36898691253866	-3.88977359749486	-1.00624028340771	-0.809649343986777	-0.47669191686928	-7.04044719294574	-4.60897206765041	-6.55323541312205	-1.34350537699571	-0.658539392925791	-2.03266451124878	-1.35556787939476	-5.65209523900178	-7.50520175189476	-4.11842015960976	-1.56356263684587	-1.25981899606763	-0.65092310401593	-6.68829628994391	-2.42221076758523	-1.72946285716737	-0.944317054793995	-0.925283107152656	-0.683669424490949	0.225476578845687	-1.80661096729012	-1.02704454001043	-1.15432117855055	-1.79551440090502	-1.92449473960797	-1.42907553939557	-1.08787971754081	-0.389673784849269	-1.33465144915579	-3.10498658351999	-1.83814536804954
